entry_id,user_id,entry_date,journal_text,sentiment_score,primary_emotion,mood_category,consecutive_low_days,spiral_flag,department,year_of_study
1053,student_041,2026-02-01,"Scored well in the mid-sem exam, feeling really good! Ghar ki yaad aa rahi hai.",0.8,gratitude,Positive,0,False,Engineering,4
1054,student_041,2026-02-02,Made solid progress in placement preparation today.,0.58,joy,Positive,0,False,Engineering,4
1055,student_041,2026-02-03,"Today's lecture was awesome, finally understood the concept!",0.61,gratitude,Positive,0,False,Engineering,4
1056,student_041,2026-02-04,The mess food was average today. Mess ka khana kharab tha.,-0.16,neutral,Neutral,0,False,Engineering,4
1057,student_041,2026-02-05,My roommate helped me a lot with the assignment. Mess ka khana kharab tha.,0.93,hope,Positive,0,False,Engineering,4
1058,student_041,2026-02-06,"Just a normal day, nothing special happened.",0.24,neutral,Neutral,0,False,Engineering,4
1059,student_041,2026-02-07,Weather was nice but I stayed in and rested.,0.19,neutral,Neutral,0,False,Engineering,4
1060,student_041,2026-02-08,Attended classes and submitted the assignment on time.,0.3,neutral,Neutral,0,False,Engineering,4
1061,student_041,2026-02-11,"Got selected for the college fest team, super excited!",0.69,gratitude,Positive,0,False,Engineering,4
1062,student_041,2026-02-12,"Got selected for the college fest team, super excited! Mess ka khana kharab tha.",0.76,hope,Positive,0,False,Engineering,4
1063,student_041,2026-02-13,"Got selected for the college fest team, super excited! Ghar ki yaad aa rahi hai.",0.71,joy,Positive,0,False,Engineering,4
1064,student_041,2026-02-14,"Got selected for the college fest team, super excited!",0.94,joy,Positive,0,False,Engineering,4
1065,student_041,2026-02-16,Made solid progress in placement preparation today.,0.49,joy,Positive,0,False,Engineering,4
1066,student_041,2026-02-17,"Professor scolded me in front of the whole class, felt really bad.",-0.88,neutral,Negative,1,False,Engineering,4
1067,student_041,2026-02-18,"In the group project, everyone is blaming me for everything.",-0.83,overwhelm,Negative,2,False,Engineering,4
1068,student_041,2026-02-19,"There was a power cut the whole night, couldn't finish the assignment. Ghar ki yaad aa rahi hai.",-0.77,overwhelm,Negative,3,False,Engineering,4
1069,student_041,2026-02-20,Feeling very lonely in the hostel these days. Mess ka khana kharab tha.,-0.66,gratitude,Negative,4,False,Engineering,4
1070,student_041,2026-02-22,"I'm really scared about the upcoming exams, nothing is making sense.",-0.92,neutral,Negative,5,True,Engineering,4
1071,student_041,2026-02-23,"I'm really scared about the upcoming exams, nothing is making sense.",-0.37,sadness,Negative,6,True,Engineering,4
1072,student_041,2026-02-24,I feel completely worthless and stuck.,-0.75,anxiety,Negative,7,True,Engineering,4
1073,student_041,2026-02-25,"Couldn't concentrate at all today, everything feels overwhelming.",-0.72,joy,Negative,8,True,Engineering,4
1074,student_041,2026-02-26,I don't even feel like getting out of bed in the morning. Ghar ki yaad aa rahi hai.,-0.43,overwhelm,Negative,9,True,Engineering,4
1075,student_041,2026-02-27,"Got rejected from the internship I wanted, feeling demotivated. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",-0.63,neutral,Negative,10,True,Engineering,4
1076,student_041,2026-02-28,The mess food was average today.,-0.2,neutral,Neutral,0,False,Engineering,4
1077,student_041,2026-03-02,"In the group project, everyone is blaming me for everything.",-0.54,neutral,Negative,1,False,Engineering,4
1078,student_042,2026-02-01,Made solid progress in placement preparation today.,0.66,hope,Positive,0,False,Science,4
1079,student_042,2026-02-02,Went to lectures and came back to the hostel.,0.23,neutral,Neutral,0,False,Science,4
1080,student_042,2026-02-03,Weather was nice but I stayed in and rested.,0.08,neutral,Neutral,0,False,Science,4
1081,student_042,2026-02-04,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,0.2,neutral,Neutral,0,False,Science,4
1082,student_042,2026-02-06,"Scored well in the mid-sem exam, feeling really good!",0.52,hope,Positive,0,False,Science,4
1083,student_042,2026-02-07,Attended classes and submitted the assignment on time.,0.1,neutral,Neutral,0,False,Science,4
1084,student_042,2026-02-08,"In the group project, everyone is blaming me for everything.",-0.52,overwhelm,Negative,1,False,Science,4
1085,student_042,2026-02-09,"Professor scolded me in front of the whole class, felt really bad. Ghar ki yaad aa rahi hai.",-0.88,gratitude,Negative,2,False,Science,4
1086,student_042,2026-02-11,"Just a normal day, nothing special happened. Ghar ki yaad aa rahi hai.",-0.01,neutral,Neutral,0,False,Science,4
1087,student_042,2026-02-12,"Today's lecture was awesome, finally understood the concept! Ghar ki yaad aa rahi hai.",0.61,gratitude,Positive,0,False,Science,4
1088,student_042,2026-02-13,Feeling very lonely in the hostel these days.,-0.82,overwhelm,Negative,1,False,Science,4
1089,student_042,2026-02-15,Had a productive study session in the library.,0.67,joy,Positive,0,False,Science,4
1090,student_042,2026-02-16,"Got selected for the college fest team, super excited!",0.42,gratitude,Positive,0,False,Science,4
1091,student_042,2026-02-17,Weather was nice but I stayed in and rested.,-0.07,neutral,Neutral,0,False,Science,4
1092,student_042,2026-02-18,Had a productive study session in the library. Mess ka khana kharab tha.,0.52,hope,Positive,0,False,Science,4
1093,student_042,2026-02-19,"Couldn't concentrate at all today, everything feels overwhelming.",-0.46,hope,Negative,1,False,Science,4
1094,student_042,2026-02-20,Weather was nice but I stayed in and rested.,0.03,neutral,Neutral,0,False,Science,4
1095,student_042,2026-02-21,"Got selected for the college fest team, super excited!",0.7,joy,Positive,0,False,Science,4
1096,student_042,2026-02-22,"I'm really scared about the upcoming exams, nothing is making sense.",-0.68,hope,Negative,1,False,Science,4
1097,student_042,2026-02-23,Made solid progress in placement preparation today. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.52,hope,Positive,0,False,Science,4
1098,student_042,2026-02-24,Had a productive study session in the library.,0.94,gratitude,Positive,0,False,Science,4
1099,student_042,2026-02-25,Had a productive study session in the library. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.6,joy,Positive,0,False,Science,4
1100,student_042,2026-02-26,My roommate helped me a lot with the assignment.,0.93,joy,Positive,0,False,Science,4
1101,student_042,2026-02-28,Attended classes and submitted the assignment on time.,0.22,neutral,Neutral,0,False,Science,4
1102,student_042,2026-03-01,Studied for a while in the library.,-0.19,neutral,Neutral,0,False,Science,4
1103,student_043,2026-02-01,"Got selected for the college fest team, super excited!",0.5,hope,Positive,0,False,Business,2
1104,student_043,2026-02-02,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.9,joy,Positive,0,False,Business,2
1105,student_043,2026-02-03,Went to lectures and came back to the hostel.,-0.16,neutral,Neutral,0,False,Business,2
1106,student_043,2026-02-04,Attended classes and submitted the assignment on time.,-0.09,neutral,Neutral,0,False,Business,2
1107,student_043,2026-02-06,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.49,gratitude,Positive,0,False,Business,2
1108,student_043,2026-02-07,"Today's lecture was awesome, finally understood the concept!",0.7,hope,Positive,0,False,Business,2
1109,student_043,2026-02-09,Studied for a while in the library.,0.15,neutral,Neutral,0,False,Business,2
1110,student_043,2026-02-10,Went to lectures and came back to the hostel.,0.2,neutral,Neutral,0,False,Business,2
1111,student_043,2026-02-11,"Scored well in the mid-sem exam, feeling really good! Ghar ki yaad aa rahi hai.",0.47,joy,Positive,0,False,Business,2
1112,student_043,2026-02-12,"Got selected for the college fest team, super excited! Ghar ki yaad aa rahi hai.",0.54,hope,Positive,0,False,Business,2
1113,student_043,2026-02-13,"Today's lecture was awesome, finally understood the concept!",0.92,hope,Positive,0,False,Business,2
1114,student_043,2026-02-14,Weather was nice but I stayed in and rested. Ghar ki yaad aa rahi hai.,0.02,neutral,Neutral,0,False,Business,2
1115,student_043,2026-02-15,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha.",0.61,joy,Positive,0,False,Business,2
1116,student_043,2026-02-16,The mess food was average today. Mess ka khana kharab tha.,0.02,neutral,Neutral,0,False,Business,2
1117,student_043,2026-02-17,Had a productive study session in the library. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.61,gratitude,Positive,0,False,Business,2
1118,student_043,2026-02-18,Went to lectures and came back to the hostel.,0.29,neutral,Neutral,0,False,Business,2
1119,student_043,2026-02-20,I feel like crying for no reason.,-0.41,hope,Negative,1,False,Business,2
1120,student_043,2026-02-21,Nothing seems to matter right now. Mess ka khana kharab tha.,-0.54,fear,Negative,2,False,Business,2
1121,student_043,2026-02-22,Nothing seems to matter right now. Ghar ki yaad aa rahi hai.,-0.94,fear,Negative,3,False,Business,2
1122,student_043,2026-02-23,"Got rejected from the internship I wanted, feeling demotivated. Mess ka khana kharab tha.",-0.79,anxiety,Negative,4,False,Business,2
1123,student_043,2026-02-24,"Couldn't concentrate at all today, everything feels overwhelming.",-0.68,anger,Negative,5,True,Business,2
1124,student_043,2026-02-25,I've been feeling down for so many days in a row.,-0.69,neutral,Negative,6,True,Business,2
1125,student_043,2026-02-26,Feeling very lonely in the hostel these days.,-0.76,gratitude,Negative,7,True,Business,2
1126,student_043,2026-02-27,Feeling very lonely in the hostel these days.,-0.85,joy,Negative,8,True,Business,2
1127,student_043,2026-03-01,I feel completely worthless and stuck. Ghar ki yaad aa rahi hai.,-0.38,fear,Negative,9,True,Business,2
1128,student_043,2026-03-02,"Got rejected from the internship I wanted, feeling demotivated.",-0.35,fear,Negative,10,True,Business,2
1129,student_044,2026-02-01,Weather was nice but I stayed in and rested.,0.01,neutral,Neutral,0,False,Humanities,1
1130,student_044,2026-02-02,Made solid progress in placement preparation today.,0.89,joy,Positive,0,False,Humanities,1
1131,student_044,2026-02-03,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.63,joy,Positive,0,False,Humanities,1
1132,student_044,2026-02-04,"Got selected for the college fest team, super excited! Mess ka khana kharab tha.",0.82,gratitude,Positive,0,False,Humanities,1
1133,student_044,2026-02-05,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha.",0.62,hope,Positive,0,False,Humanities,1
1134,student_044,2026-02-06,"Couldn't concentrate at all today, everything feels overwhelming. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",-0.67,sadness,Negative,1,False,Humanities,1
1135,student_044,2026-02-07,"Got selected for the college fest team, super excited! Mess ka khana kharab tha.",0.46,joy,Positive,0,False,Humanities,1
1136,student_044,2026-02-09,"Today's lecture was awesome, finally understood the concept! Ghar ki yaad aa rahi hai.",0.82,joy,Positive,0,False,Humanities,1
1137,student_044,2026-02-10,"Scored well in the mid-sem exam, feeling really good! Ghar ki yaad aa rahi hai.",0.85,gratitude,Positive,0,False,Humanities,1
1138,student_044,2026-02-11,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.6,joy,Positive,0,False,Humanities,1
1139,student_044,2026-02-12,Made solid progress in placement preparation today.,0.42,gratitude,Positive,0,False,Humanities,1
1140,student_044,2026-02-13,The mess food was average today.,0.23,neutral,Neutral,0,False,Humanities,1
1141,student_044,2026-02-14,Weather was nice but I stayed in and rested.,0.03,neutral,Neutral,0,False,Humanities,1
1142,student_044,2026-02-15,Studied for a while in the library.,-0.06,neutral,Neutral,0,False,Humanities,1
1143,student_044,2026-02-16,The mess food was average today. Mess ka khana kharab tha.,0.26,neutral,Neutral,0,False,Humanities,1
1144,student_044,2026-02-17,Studied for a while in the library.,0.4,neutral,Neutral,0,False,Humanities,1
1145,student_044,2026-02-18,Made solid progress in placement preparation today.,0.79,hope,Positive,0,False,Humanities,1
1146,student_044,2026-02-19,Weather was nice but I stayed in and rested. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.04,neutral,Neutral,0,False,Humanities,1
1147,student_044,2026-02-20,Went to lectures and came back to the hostel. Mess ka khana kharab tha.,0.03,neutral,Neutral,0,False,Humanities,1
1148,student_044,2026-02-21,Studied for a while in the library. Ghar ki yaad aa rahi hai.,0.06,neutral,Neutral,0,False,Humanities,1
1149,student_044,2026-02-22,"Scored well in the mid-sem exam, feeling really good!",0.54,joy,Positive,0,False,Humanities,1
1150,student_044,2026-02-25,Made solid progress in placement preparation today. Mess ka khana kharab tha.,0.64,gratitude,Positive,0,False,Humanities,1
1151,student_044,2026-02-26,"Today's lecture was awesome, finally understood the concept!",0.82,gratitude,Positive,0,False,Humanities,1
1152,student_044,2026-02-27,Went to lectures and came back to the hostel.,0.19,neutral,Neutral,0,False,Humanities,1
1153,student_044,2026-02-28,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha.",0.47,joy,Positive,0,False,Humanities,1
1154,student_044,2026-03-01,Went to lectures and came back to the hostel.,0.08,neutral,Neutral,0,False,Humanities,1
1155,student_044,2026-03-02,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha.",0.54,gratitude,Positive,0,False,Humanities,1
1156,student_045,2026-02-02,Went to lectures and came back to the hostel. Ghar ki yaad aa rahi hai.,-0.04,neutral,Neutral,0,False,Arts,4
1157,student_045,2026-02-03,Weather was nice but I stayed in and rested. Mess ka khana kharab tha.,0.1,neutral,Neutral,0,False,Arts,4
1158,student_045,2026-02-04,Went to lectures and came back to the hostel.,0.04,neutral,Neutral,0,False,Arts,4
1159,student_045,2026-02-05,My roommate helped me a lot with the assignment. Mess ka khana kharab tha.,0.88,gratitude,Positive,0,False,Arts,4
1160,student_045,2026-02-06,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,-0.13,neutral,Neutral,0,False,Arts,4
1161,student_045,2026-02-08,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.47,hope,Positive,0,False,Arts,4
1162,student_045,2026-02-09,"Just a normal day, nothing special happened. Mess ka khana kharab tha.",0.16,neutral,Neutral,0,False,Arts,4
